,Region/s,Bound/s,Year/s,Access Url/s,Variations
464,NM_NorthWest_B2B,"[[-12022251, 4381062, -32902, -11952657, 4450656, 36692]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_NorthWest_B2B_2018/ept.json'],1
465,NM_NorthWest_B3B,"[[-12017942, 4243968, -15225, -11982428, 4279482, 20289]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_NorthWest_B3B_2018/ept.json'],1
466,NM_NorthWest_B4,"[[-12089264, 4335362, -35283, -12015266, 4409360, 38715]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_NorthWest_B4_2018/ept.json'],1
467,NM_NorthWest_Jicarilla_TL,"[[-11987512, 4310441, -62803, -11857214, 4440739, 67495]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_NorthWest_Jicarilla_TL_2018/ept.json'],1
468,NM_NorthWest_Navajo_A_TL,"[[-12254570, 4121301, -157243, -11935470, 4440401, 161857]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_NorthWest_Navajo_A_TL_2018/ept.json'],1
469,NM_NorthWest_Navajo_B_TL,"[[-12062864, 4238092, -73747, -11909276, 4391680, 79841]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_NorthWest_Navajo_B_TL_2018/ept.json'],1
470,NM_NorthWest_SouthernUte_TL,"[[-11998773, 4392097, -44580, -11904973, 4485897, 49220]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_NorthWest_SouthernUte_TL_2018/ept.json'],1
471,NM_NorthWest_UteMountain_TL,"[[-12139412, 4385435, -40742, -12053078, 4471769, 45592]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_NorthWest_UteMountain_TL_2018/ept.json'],1
472,NM_NorthWest_Zuni_TL,"[[-12202239, 4096549, -60264, -12077175, 4221613, 64800]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_NorthWest_Zuni_TL_2018/ept.json'],1
473,NM_Northeast_B1,"[[-11624628, 4052016, -76499, -11468280, 4208364, 79849]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_Northeast_B1_2018/ept.json'],1
474,NM_Northeast_B2,"[[-11667803, 4134843, -97823, -11468231, 4334415, 101749]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_Northeast_B2_2018/ept.json'],1
475,NM_Northeast_B3,"[[-11712068, 4181442, -119593, -11468290, 4425220, 124185]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_Northeast_B3_2018/ept.json'],1
476,NM_Northeast_B4,"[[-11712024, 4242583, -121035, -11465454, 4489153, 125535]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_Northeast_B4_2018/ept.json'],1
477,NM_Northeast_B5,"[[-11715120, 4307661, -128155, -11453524, 4569257, 133441]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_Northeast_B5_2018/ept.json'],1
478,NM_RioSanJose_TL,"[[-12094480, 4068725, -96754, -11896458, 4266747, 101268]]",['2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_RioSanJose_TL_2016/ept.json'],1
479,NM_SouthCentral_Acoma_TL,"[[-12027101, 4120815, -18234, -11984787, 4163129, 24080]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthCentral_Acoma_TL_2018/ept.json'],1
480,NM_SouthCentral_B10,"[[-12198988, 3998449, -85821, -12022326, 4175111, 90841]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthCentral_B10_2018/ept.json'],1
481,NM_SouthCentral_B1,"[[-12042758, 3734720, -58089, -11922984, 3854494, 61685]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthCentral_B1_2018/ept.json'],1
482,NM_SouthCentral_B2,"[[-12139644, 3747150, -56942, -12022336, 3864458, 60366]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthCentral_B2_2018/ept.json'],1
483,NM_SouthCentral_B3,"[[-12038175, 3852554, -53667, -11926561, 3964168, 57947]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthCentral_B3_2018/ept.json'],1
484,NM_SouthCentral_B4,"[[-12184094, 3638567, -78903, -12022336, 3800325, 82855]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthCentral_B4_2018/ept.json'],1
485,NM_SouthCentral_B5,"[[-12289048, 3762607, -108475, -12068196, 3983459, 112377]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthCentral_B5_2018/ept.json'],1
486,NM_SouthCentral_B6,"[[-11966957, 3733893, -65677, -11832399, 3868451, 68881]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthCentral_B6_2018/ept.json'],1
487,NM_SouthCentral_B7,"[[-12022677, 3861803, -74432, -11869293, 4015187, 78952]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthCentral_B7_2018/ept.json'],1
488,NM_SouthCentral_B8,"[[-12175124, 3848978, -79621, -12013544, 4010558, 81959]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthCentral_B8_2018/ept.json'],1
489,NM_SouthCentral_B9,"[[-12082726, 4007375, -141117, -11795596, 4294505, 146013]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthCentral_B9_2018/ept.json'],1
490,NM_SouthCentral_Fort_Sill_TL,"[[-11958530, 3793527, 356, -11956708, 3795349, 2178]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthCentral_Fort_Sill_TL_2018/ept.json'],1
491,NM_SouthCentral_Navajo_A_TL,"[[-12069044, 4121103, -9894, -12043108, 4147039, 16042]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthCentral_Navajo_A_TL_2018/ept.json'],1
492,NM_SouthCentral_Navajo_B_TL,"[[-11972235, 4067992, 904, -11968489, 4071738, 4650]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthCentral_Navajo_B_TL_2018/ept.json'],1
493,NM_SouthCentral_Zuni_TL,"[[-12140587, 4087749, -17427, -12100331, 4128005, 22829]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthCentral_Zuni_TL_2018/ept.json'],1
494,NM_SouthEast_B1,"[[-11866109, 3681602, -127509, -11607157, 3940554, 131443]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthEast_B1_2018/ept.json'],1
495,NM_SouthEast_B3,"[[-11609586, 3740767, -67431, -11472712, 3877641, 69443]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthEast_B3_2018/ept.json'],1
496,NM_SouthEast_B4,"[[-11883507, 3825613, -77273, -11724779, 3984341, 81455]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthEast_B4_2018/ept.json'],1
497,NM_SouthEast_B5,"[[-11724964, 3788365, -113254, -11495358, 4017971, 116352]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthEast_B5_2018/ept.json'],1
498,NM_SouthEast_B8,"[[-11857298, 4016305, -79905, -11692770, 4180833, 84623]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_SouthEast_B8_2018/ept.json'],1
499,NM_WhiteSandsNM,"[[-11855499, 3844040, -19108, -11814879, 3884660, 21512]]",['2020'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NM_WhiteSandsNM_2020/ept.json'],1
500,NV_ClarkCounty_B1,"[[-12873363, 4160925, -128876, -12614681, 4419607, 129806]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NV_ClarkCounty_B1_2018/ept.json'],1
501,NV_LasVegasValley,"[[-12843051, 4284183, -32268, -12775957, 4351277, 34826]]",['2010'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NV_LasVegasValley_2010/ept.json'],1
502,NY_3County,"[[-8808514, 5187606, -90607, -8624120, 5372000, 93787]]",['2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NY_3County_2019/ept.json'],1
503,NY_Columbia_Rensselaer,"[[-8255567, 5155808, -57633, -8139651, 5271724, 58283]]",['2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NY_Columbia_Rensselaer_2016/ept.json'],1
504,NY_FEMAR2_Central_B1,"[[-8803683, 4869630, -311446, -8179087, 5494226, 313150]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NY_FEMAR2_Central_B1_2018/ept.json'],1
505,NY,"[[-8267099, 4937860, -31153, -8204119, 5000840, 31827]]",['NewYorkCity'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NY_NewYorkCity/ept.json'],1
506,NY_Region2Lot1-FEMA,"[[-8251473, 5216193, -87578, -8076733, 5390933, 87162]]",['2012'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/NY_Region2Lot1-FEMA_2012/ept.json'],1
507,OH_Statewide_Phase1_1,"[[-9442285, 4866962, -191266, -9058379, 5250868, 192640]]",['2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/OH_Statewide_Phase1_1_2019/ept.json'],1
508,OH_Statewide_Phase1_2,"[[-9451459, 4972234, -50659, -9348713, 5074980, 52087]]",['2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/OH_Statewide_Phase1_2_2019/ept.json'],1
509,OH_Statewide_Phase1_4,"[[-9292253, 4981139, -35045, -9221425, 5051967, 35783]]",['2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/OH_Statewide_Phase1_4_2019/ept.json'],1
510,OK_GrandLake,"[[-10598314, 4363801, -43567, -10511470, 4450645, 43277]]",['2010'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/OK_GrandLake_2010/ept.json'],1
511,OK_McIntosh,"[[-10683945, 4183039, -29353, -10624653, 4242331, 29939]]",['2011'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/OK_McIntosh_2011/ept.json'],1
512,OK_Panhandle_B1A,"[[-11469587, 4346778, -56311, -11354391, 4461974, 58885]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/OK_Panhandle_B1A_2018/ept.json'],1
513,OK_Panhandle_B1B,"[[-10886869, 4175630, -43144, -10799621, 4262878, 44104]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/OK_Panhandle_B1B_2018/ept.json'],1
514,OK_Panhandle_B1C,"[[-10579972, 4392434, -23573, -10532580, 4439826, 23819]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/OK_Panhandle_B1C_2018/ept.json'],1
515,OK_Panhandle_B2,"[[-11354771, 4293968, -110545, -11131803, 4516936, 112423]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/OK_Panhandle_B2_2018/ept.json'],1
516,OK_Pottawatomie,"[[-10836652, 4166429, -44142, -10747664, 4255417, 44846]]",['2011'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/OK_Pottawatomie_2011/ept.json'],1
517,OK_Stillwater,"[[-10893598, 4287694, -54093, -10783714, 4397578, 55791]]",['2010'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/OK_Stillwater_2010/ept.json'],1
518,OK_WashitaRiver_14NAD83,"[[-11132349, 4014740, -188750, -10753153, 4393936, 190446]]",['2009'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/OK_WashitaRiver_14NAD83_2009/ept.json'],1
519,OK_WashitaRiver_14WGS84,"[[-10808194, 4012420, -67955, -10670852, 4149762, 69387]]",['2009'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/OK_WashitaRiver_14WGS84_2009/ept.json'],1
520,OK_WashitaRiver_UTM15,"[[-10621819, 4118527, -60263, -10499717, 4240629, 61839]]",['2009'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/OK_WashitaRiver_UTM15_2009/ept.json'],1
521,OR_Klamath,"[[-13644368, 5192790, -42685, -13555250, 5281908, 46433]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/OR_Klamath_2018/ept.json'],1
522,OR_Malheur_USFS,"[[-13286725, 5524124, -40634, -13201747, 5609102, 44344]]",['2010'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/OR_Malheur_USFS_2010/ept.json'],1
523,OR_PoleCreek,"[[-13556879, 5480766, -10829, -13531325, 5506320, 14725]]",['2013'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/OR_PoleCreek_2013/ept.json'],1
524,PA_3_County_South_Central,"[[-8586966, 4885424, -106531, -8371732, 5100658, 108703]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/PA_3_County_South_Central_2018/ept.json'],1
525,PA_Northcentral_B1,"[[-8773818, 4704074, -163844, -8444832, 5033060, 165142]]",['2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/PA_Northcentral_B1_2019/ept.json'],1
526,PA_Northcentral_B2,"[[-8789573, 4891838, -77067, -8633269, 5048142, 79237]]",['2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/PA_Northcentral_B2_2019/ept.json'],1
527,PA_Northcentral_B3QL1,"[[-8825756, 5065410, -47899, -8728764, 5162402, 49093]]",['2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/PA_Northcentral_B3QL1_2019/ept.json'],1
528,PA_Northcentral_B3,"[[-8806404, 4973182, -122774, -8558560, 5221026, 125070]]",['2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/PA_Northcentral_B3_2019/ept.json'],1
529,PA_Northcentral_B4,"[[-8696705, 4957406, -62481, -8569543, 5084568, 64681]]",['2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/PA_Northcentral_B4_2019/ept.json'],1
530,PA_Northcentral_B5,"[[-8572852, 4914500, -130922, -8312970, 5174382, 128960]]",['2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/PA_Northcentral_B5_2019/ept.json'],1
531,PA_WesternPA_1,"[[-8965113, 4778981, -119726, -8723207, 5020887, 122180]]",['2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/PA_WesternPA_1_2019/ept.json'],1
532,PA_WesternPA_2,"[[-8965171, 4889038, -100432, -8761915, 5092294, 102824]]",['2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/PA_WesternPA_2_2019/ept.json'],1
533,PA_WesternPA_3,"[[-8833894, 5111077, -25239, -8782536, 5162435, 26119]]",['2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/PA_WesternPA_3_2019/ept.json'],1
534,PA_WesternPA_4,"[[-8965150, 5045388, -88856, -8784908, 5225630, 91386]]",['2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/PA_WesternPA_4_2019/ept.json'],1
535,PR_PuertoRico,"[[-7564720, 1910847, -152040, -7259474, 2216093, 153206]]",['2016-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/PR_PuertoRico_2016_LAS_2017/ept.json'],1
536,SC_AndersonCo,"[[-9244531, 4055476, -42471, -9158629, 4141378, 43431]]",['2011'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_AndersonCo_2011/ept.json'],1
537,SC_BerkeleyCo,"[[-8947691, 3864166, -53105, -8842093, 3969764, 52493]]",['2009'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_BerkeleyCo_2009/ept.json'],1
538,SC_Berkeley_B2,"[[-8922410, 3897804, -6346, -8909656, 3910558, 6408]]",['2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_Berkeley_B2_2016/ept.json'],1
539,SC_CherokeeCo,"[[-9114266, 4136462, -27998, -9057706, 4193022, 28562]]",['2008'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_CherokeeCo_2008/ept.json'],1
540,SC_ChesterCo,"[[-9072518, 4084984, -35891, -9000208, 4157294, 36419]]",['2008'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_ChesterCo_2008/ept.json'],1
541,SC_ChesterfieldCo,"[[-8968685, 4064250, -44181, -8879955, 4152980, 44549]]",['2008'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_ChesterfieldCo_2008/ept.json'],1
542,SC_ClarendonCo,"[[-8965884, 3948998, -37729, -8890310, 4024572, 37845]]",['2008'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_ClarendonCo_2008/ept.json'],1
543,SC_DarlingtonCo,"[[-8937867, 4035407, -35901, -8865713, 4107561, 36253]]",['2008'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_DarlingtonCo_2008/ept.json'],1
544,SC_DillonCo,"[[-8865747, 4054531, -31619, -8802117, 4118161, 32011]]",['2008'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_DillonCo_2008/ept.json'],1
545,SC_FairfieldCo,"[[-9064959, 4042776, -36499, -8991347, 4116388, 37113]]",['2008'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_FairfieldCo_2008/ept.json'],1
546,SC_FlorenceCo,"[[-8915762, 3990965, -44170, -8828036, 4078691, 43556]]",['2009'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_FlorenceCo_2009/ept.json'],1
547,SC_GreenwoodCo,"[[-9170126, 4022538, -30638, -9108558, 4084106, 30930]]",['2008'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_GreenwoodCo_2008/ept.json'],1
548,SC_Kershaw,"[[-9007567, 4036777, -37243, -8931751, 4112593, 38573]]",['2010'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_Kershaw_2010/ept.json'],1
549,SC_LancasterCo,"[[-9021816, 4088617, -42611, -8936058, 4174375, 43147]]",['2008'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_LancasterCo_2008/ept.json'],1
550,SC_LaurensCo,"[[-9165215, 4054792, -39967, -9085177, 4134830, 40071]]",['2008'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_LaurensCo_2008/ept.json'],1
551,SC_LexingtonCo,"[[-9081998, 3981538, -37669, -9006454, 4057082, 37875]]",['2010'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_LexingtonCo_2010/ept.json'],1
552,SC_MarionCo,"[[-8873914, 3987692, -41287, -8790996, 4070610, 41631]]",['2008'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_MarionCo_2008/ept.json'],1
553,SC_MarlboroCo,"[[-8906189, 4068633, -34448, -8836897, 4137925, 34844]]",['2008'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_MarlboroCo_2008/ept.json'],1
554,SC_NewberryCo,"[[-9123684, 4033948, -35745, -9051866, 4105766, 36073]]",['2008'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_NewberryCo_2008/ept.json'],1
555,SC_OconeeCo,"[[-9290384, 4090156, -40565, -9208210, 4172330, 41609]]",['2011'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_OconeeCo_2011/ept.json'],1
556,SC_OrangeburgCo,"[[-9058396, 3889595, -64476, -8929286, 4018705, 64634]]",['2008'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_OrangeburgCo_2008/ept.json'],1
557,SC_PickensCo,"[[-9240835, 4109030, -33055, -9173537, 4176328, 34243]]",['2011'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_PickensCo_2011/ept.json'],1
558,SC_RichlandCo,"[[-9055523, 3987883, -41997, -8970901, 4072505, 42625]]",['2010'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_RichlandCo_2010/ept.json'],1
559,SC_SaludaCo,"[[-9130723, 3998176, -30564, -9068373, 4060526, 31786]]",['2010'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_SaludaCo_2010/ept.json'],1
560,SC_SavannahPeeDee_1,"[[-9279956, 4045930, -98336, -9081994, 4243892, 99626]]",['2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_SavannahPeeDee_1_2019/ept.json'],1
561,SC_SavannahPeeDee_2,"[[-9187039, 3982021, -90830, -9004789, 4164271, 91420]]",['2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_SavannahPeeDee_2_2019/ept.json'],1
562,SC_SavannahPeeDee_3,"[[-9247849, 3954017, -97357, -9052691, 4149175, 97801]]",['2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_SavannahPeeDee_3_2019/ept.json'],1
563,SC_SavannahPeeDee_4,"[[-9133859, 3947784, -22263, -9088983, 3992660, 22613]]",['2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_SavannahPeeDee_4_2019/ept.json'],1
564,SC_UnionCo,"[[-9120311, 4088454, -32262, -9055281, 4153484, 32768]]",['2008'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_UnionCo_2008/ept.json'],1
565,SC_WilliamsburgCo,"[[-8918274, 3929710, -44992, -8828126, 4019858, 45156]]",['2008'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_WilliamsburgCo_2008/ept.json'],1
566,SC_YorkCo,"[[-9076319, 4124381, -38309, -8999113, 4201587, 38897]]",['2011'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SC_YorkCo_2011/ept.json'],1
567,SD_Beadle_County,"[[-10987900, 5482736, -47426, -10892908, 5577728, 47566]]",['2012'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SD_Beadle_County_2012/ept.json'],1
568,SD_Brookings,"[[-10788644, 5494707, -27104, -10733988, 5549363, 27552]]",['2012'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SD_Brookings_2012/ept.json'],1
569,SD_Clark_County,"[[-10941534, 5549921, -48128, -10845794, 5645661, 47612]]",['2012'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SD_Clark_County_2012/ept.json'],1
570,SD_Clay_County,"[[-10824951, 5267427, -29282, -10767323, 5325055, 28346]]",['2012'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SD_Clay_County_2012/ept.json'],1
571,SD_Codington_County,"[[-10853083, 5581793, -35705, -10780593, 5654283, 36785]]",['2012'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SD_Codington_County_2012/ept.json'],1
572,SD_Davison_County,"[[-10953242, 5388083, -27365, -10898276, 5443049, 27601]]",['2012'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SD_Davison_County_2012/ept.json'],1
573,SD_Deuel_County,"[[-10807569, 5548655, -33957, -10737723, 5618501, 35889]]",['2012'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SD_Deuel_County_2012/ept.json'],1
574,SD_EasternSD_1,"[[-10918662, 5494659, -137340, -10641626, 5771695, 139696]]",['2020'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SD_EasternSD_1_2020/ept.json'],1
575,SD_Grant_County,"[[-10823796, 5643188, -11929, -10798072, 5668912, 13795]]",['2012'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SD_Grant_County_2012/ept.json'],1
576,SD_Hanson_County,"[[-10912545, 5388010, -25787, -10859311, 5441244, 27447]]",['2012'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SD_Hanson_County_2012/ept.json'],1
577,SD_Hutchinson_County,"[[-10922877, 5322495, -40117, -10842485, 5402887, 40275]]",['2012'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SD_Hutchinson_County_2012/ept.json'],1
578,SD_James_River_NRCS_G,"[[-10906661, 5691526, -43204, -10819105, 5779082, 44352]]",['2010'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SD_James_River_NRCS_G_2010/ept.json'],1
579,SD_James_River_NRCS_H,"[[-10907366, 5629207, -42326, -10821496, 5715077, 43544]]",['2010'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SD_James_River_NRCS_H_2010/ept.json'],1
580,SD_James_River_NRCS_I,"[[-10839415, 5496088, -26476, -10785373, 5550130, 27566]]",['2010'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SD_James_River_NRCS_I_2010/ept.json'],1
581,SD_James_River_NRCS_J,"[[-11490100, 4784944, 399, -10147792, 6127252, 1342707]]",['2010'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SD_James_River_NRCS_J_2010/ept.json'],1
582,SD_Kingsbury_County,"[[-10894854, 5494517, -28580, -10838040, 5551331, 28234]]",['2012'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/SD_Kingsbury_County_2012/ept.json'],1
